date,sales
26-03-2014,14
26-03-2014,10
27-03-2014,12
27-03-2014,22
27-03-2014,23
27-03-2014,9
27-03-2014,5
27-03-2014,15
27-03-2014,13
27-03-2014,10
28-03-2014,19
28-03-2014,18
28-03-2014,21
28-03-2014,21
28-03-2014,13
28-03-2014,16
28-03-2014,23
28-03-2014,16
29-03-2014,17
29-03-2014,15
29-03-2014,18
29-03-2014,21
29-03-2014,20
29-03-2014,24
29-03-2014,33
30-03-2014,28
30-03-2014,18
30-03-2014,25
30-03-2014,15
30-03-2014,29
30-03-2014,22
31-03-2014,12
31-03-2014,6
31-03-2014,15
31-03-2014,10
31-03-2014,9
31-03-2014,16
31-03-2014,16
31-03-2014,14
01-04-2014,22
01-04-2014,24
01-04-2014,27
01-04-2014,19
02-04-2014,11
02-04-2014,22
02-04-2014,27
02-04-2014,14
02-04-2014,29
02-04-2014,21
02-04-2014,17
02-04-2014,18
03-04-2014,16
03-04-2014,24
03-04-2014,9
03-04-2014,19
03-04-2014,29
03-04-2014,12
03-04-2014,24
03-04-2014,20
04-04-2014,30
04-04-2014,22
04-04-2014,26
04-04-2014,21
04-04-2014,17
04-04-2014,18
05-04-2014,24
05-04-2014,31
05-04-2014,12
05-04-2014,23
05-04-2014,26
05-04-2014,21
05-04-2014,33
06-04-2014,40
06-04-2014,16
06-04-2014,29
06-04-2014,21
06-04-2014,30
06-04-2014,25
06-04-2014,29
07-04-2014,19
07-04-2014,18
07-04-2014,20
07-04-2014,10
07-04-2014,12
07-04-2014,19
07-04-2014,12
07-04-2014,16
08-04-2014,19
08-04-2014,15
08-04-2014,20
08-04-2014,22
08-04-2014,31
08-04-2014,28
09-04-2014,15
09-04-2014,21
09-04-2014,21
09-04-2014,20
09-04-2014,14
09-04-2014,23
09-04-2014,22
09-04-2014,25
10-04-2014,21
10-04-2014,18
10-04-2014,28
10-04-2014,15
10-04-2014,18
11-04-2014,21
11-04-2014,18
11-04-2014,11
11-04-2014,22
11-04-2014,26
11-04-2014,15
12-04-2014,26
12-04-2014,16
12-04-2014,32
12-04-2014,21
12-04-2014,30
12-04-2014,33
12-04-2014,14
13-04-2014,31
13-04-2014,22
13-04-2014,24
13-04-2014,35
13-04-2014,14
14-04-2014,20
14-04-2014,18
14-04-2014,20
14-04-2014,22
14-04-2014,19
14-04-2014,11
14-04-2014,17
15-04-2014,15
15-04-2014,23
15-04-2014,15
15-04-2014,13
15-04-2014,26
15-04-2014,10
15-04-2014,16
15-04-2014,27
15-04-2014,19
16-04-2014,24
16-04-2014,22
16-04-2014,20
16-04-2014,19
16-04-2014,10
16-04-2014,9
16-04-2014,25
16-04-2014,14
17-04-2014,21
17-04-2014,18
17-04-2014,29
17-04-2014,24
17-04-2014,30
17-04-2014,19
18-04-2014,19
18-04-2014,20
18-04-2014,21
18-04-2014,25
18-04-2014,21
18-04-2014,26
18-04-2014,27
19-04-2014,33
19-04-2014,15
19-04-2014,34
19-04-2014,30
19-04-2014,16
20-04-2014,26
20-04-2014,33
20-04-2014,21
20-04-2014,14
20-04-2014,27
21-04-2014,17
21-04-2014,25
21-04-2014,9
21-04-2014,17
21-04-2014,18
22-04-2014,16
22-04-2014,28
22-04-2014,19
22-04-2014,23
23-04-2014,28
23-04-2014,26
23-04-2014,19
23-04-2014,33
23-04-2014,16
23-04-2014,24
23-04-2014,16
23-04-2014,27
24-04-2014,14
24-04-2014,23
24-04-2014,29
24-04-2014,25
24-04-2014,25
24-04-2014,22
24-04-2014,21
24-04-2014,31
25-04-2014,22
25-04-2014,20
25-04-2014,15
25-04-2014,31
25-04-2014,27
25-04-2014,22
25-04-2014,21
25-04-2014,35
25-04-2014,20
25-04-2014,28
26-04-2014,11
26-04-2014,21
26-04-2014,31
26-04-2014,35
26-04-2014,23
26-04-2014,20
27-04-2014,27
27-04-2014,18
27-04-2014,32
27-04-2014,28
27-04-2014,26
27-04-2014,40
27-04-2014,20
27-04-2014,27
28-04-2014,15
28-04-2014,16
28-04-2014,18
28-04-2014,14
28-04-2014,15
28-04-2014,9
29-04-2014,16
29-04-2014,18
29-04-2014,27
29-04-2014,25
29-04-2014,21
29-04-2014,26
29-04-2014,12
29-04-2014,28
30-04-2014,13
30-04-2014,22
30-04-2014,20
30-04-2014,18
30-04-2014,18
30-04-2014,25
30-04-2014,16
30-04-2014,15
01-05-2014,26
01-05-2014,23
01-05-2014,30
01-05-2014,27
01-05-2014,26
01-05-2014,14
01-05-2014,20
01-05-2014,17
02-05-2014,18
02-05-2014,36
02-05-2014,28
02-05-2014,19
02-05-2014,19
02-05-2014,10
02-05-2014,32
03-05-2014,33
03-05-2014,30
03-05-2014,35
03-05-2014,23
04-05-2014,32
04-05-2014,37
04-05-2014,19
04-05-2014,18
04-05-2014,31
04-05-2014,30
04-05-2014,28
04-05-2014,23
05-05-2014,28
05-05-2014,18
05-05-2014,16
05-05-2014,14
05-05-2014,17
05-05-2014,15
05-05-2014,24
05-05-2014,21
05-05-2014,18
06-05-2014,25
06-05-2014,28
06-05-2014,19
06-05-2014,24
06-05-2014,31
06-05-2014,32
06-05-2014,30
07-05-2014,15
07-05-2014,29
07-05-2014,22
07-05-2014,13
07-05-2014,18
07-05-2014,24
07-05-2014,21
07-05-2014,23
07-05-2014,9
08-05-2014,21
08-05-2014,34
08-05-2014,24
08-05-2014,27
08-05-2014,15
08-05-2014,21
08-05-2014,15
08-05-2014,25
09-05-2014,18
09-05-2014,31
09-05-2014,11
09-05-2014,34
09-05-2014,16
09-05-2014,35
10-05-2014,21
10-05-2014,32
10-05-2014,18
10-05-2014,24
10-05-2014,24
10-05-2014,16
10-05-2014,39
11-05-2014,38
11-05-2014,24
11-05-2014,36
11-05-2014,19
11-05-2014,27
11-05-2014,27
11-05-2014,26
11-05-2014,16
12-05-2014,16
12-05-2014,16
12-05-2014,21
12-05-2014,21
12-05-2014,13
12-05-2014,21
13-05-2014,24
13-05-2014,24
13-05-2014,17
13-05-2014,16
13-05-2014,22
13-05-2014,28
14-05-2014,33
14-05-2014,19
14-05-2014,34
14-05-2014,21
14-05-2014,17
14-05-2014,30
14-05-2014,23
14-05-2014,26
15-05-2014,22
15-05-2014,29
15-05-2014,24
15-05-2014,34
15-05-2014,25
15-05-2014,27
16-05-2014,24
16-05-2014,25
16-05-2014,19
16-05-2014,23
16-05-2014,31
16-05-2014,15
16-05-2014,28
16-05-2014,19
16-05-2014,25
17-05-2014,18
17-05-2014,18
17-05-2014,12
17-05-2014,19
17-05-2014,30
17-05-2014,39
17-05-2014,42
17-05-2014,16
17-05-2014,45
18-05-2014,29
18-05-2014,18
18-05-2014,33
18-05-2014,19
18-05-2014,26
18-05-2014,23
18-05-2014,32
18-05-2014,36
19-05-2014,27
19-05-2014,12
19-05-2014,24
19-05-2014,14
19-05-2014,16
19-05-2014,17
20-05-2014,16
20-05-2014,23
20-05-2014,24
20-05-2014,19
20-05-2014,17
20-05-2014,38
20-05-2014,24
20-05-2014,23
21-05-2014,24
21-05-2014,24
21-05-2014,16
21-05-2014,24
21-05-2014,34
21-05-2014,19
21-05-2014,24
22-05-2014,13
22-05-2014,25
22-05-2014,35
22-05-2014,17
22-05-2014,29
22-05-2014,21
22-05-2014,21
22-05-2014,24
23-05-2014,37
23-05-2014,28
23-05-2014,28
23-05-2014,17
23-05-2014,24
23-05-2014,20
23-05-2014,17
24-05-2014,17
24-05-2014,34
24-05-2014,12
24-05-2014,31
24-05-2014,25
24-05-2014,21
24-05-2014,27
25-05-2014,27
25-05-2014,19
25-05-2014,34
25-05-2014,31
25-05-2014,15
25-05-2014,38
25-05-2014,21
25-05-2014,30
26-05-2014,13
26-05-2014,15
26-05-2014,16
26-05-2014,13
26-05-2014,13
26-05-2014,20
26-05-2014,15
26-05-2014,19
27-05-2014,28
27-05-2014,26
27-05-2014,15
27-05-2014,16
27-05-2014,15
27-05-2014,24
28-05-2014,19
28-05-2014,22
28-05-2014,13
28-05-2014,29
28-05-2014,33
28-05-2014,20
28-05-2014,18
28-05-2014,30
29-05-2014,20
29-05-2014,28
29-05-2014,27
29-05-2014,10
29-05-2014,26
29-05-2014,29
29-05-2014,25
29-05-2014,15
29-05-2014,34
30-05-2014,29
30-05-2014,35
30-05-2014,17
30-05-2014,32
30-05-2014,21
30-05-2014,29
30-05-2014,21
30-05-2014,24
31-05-2014,12
31-05-2014,25
31-05-2014,22
31-05-2014,32
31-05-2014,31
31-05-2014,29
31-05-2014,34
31-05-2014,35
01-06-2014,35
01-06-2014,24
01-06-2014,30
01-06-2014,30
01-06-2014,49
02-06-2014,6
02-06-2014,16
02-06-2014,20
02-06-2014,16
02-06-2014,13
02-06-2014,20
02-06-2014,15
02-06-2014,20
03-06-2014,17
04-06-2014,20
04-06-2014,26
04-06-2014,28
04-06-2014,10
04-06-2014,24
04-06-2014,20
04-06-2014,38
04-06-2014,22
05-06-2014,19
05-06-2014,24
05-06-2014,39
05-06-2014,22
05-06-2014,24
05-06-2014,25
06-06-2014,43
06-06-2014,16
06-06-2014,31
06-06-2014,23
06-06-2014,33
06-06-2014,22
06-06-2014,13
06-06-2014,23
07-06-2014,47
07-06-2014,38
07-06-2014,40
07-06-2014,27
07-06-2014,27
08-06-2014,20
08-06-2014,34
08-06-2014,33
08-06-2014,29
08-06-2014,38
08-06-2014,31
08-06-2014,17
08-06-2014,37
08-06-2014,18
09-06-2014,31
09-06-2014,18
09-06-2014,26
09-06-2014,23
09-06-2014,14
09-06-2014,19
10-06-2014,28
10-06-2014,26
10-06-2014,28
10-06-2014,16
10-06-2014,33
10-06-2014,34
10-06-2014,25
10-06-2014,20
10-06-2014,14
11-06-2014,20
11-06-2014,22
11-06-2014,17
11-06-2014,37
11-06-2014,33
11-06-2014,34
11-06-2014,22
12-06-2014,21
12-06-2014,22
12-06-2014,27
12-06-2014,31
12-06-2014,23
12-06-2014,14
12-06-2014,28
12-06-2014,37
13-06-2014,28
13-06-2014,34
13-06-2014,25
13-06-2014,36
13-06-2014,34
13-06-2014,28
13-06-2014,26
13-06-2014,15
14-06-2014,47
14-06-2014,39
14-06-2014,32
14-06-2014,37
14-06-2014,25
14-06-2014,23
14-06-2014,29
14-06-2014,13
15-06-2014,33
15-06-2014,44
15-06-2014,30
15-06-2014,25
15-06-2014,40
15-06-2014,39
15-06-2014,45
16-06-2014,22
16-06-2014,24
16-06-2014,17
16-06-2014,19
16-06-2014,25
16-06-2014,13
16-06-2014,23
17-06-2014,16
17-06-2014,41
17-06-2014,32
17-06-2014,18
17-06-2014,22
17-06-2014,34
17-06-2014,15
18-06-2014,26
18-06-2014,31
18-06-2014,23
18-06-2014,19
18-06-2014,16
19-06-2014,20
19-06-2014,16
19-06-2014,38
19-06-2014,22
19-06-2014,29
19-06-2014,29
20-06-2014,26
20-06-2014,21
20-06-2014,42
20-06-2014,31
20-06-2014,18
20-06-2014,31
21-06-2014,30
21-06-2014,17
21-06-2014,22
21-06-2014,40
21-06-2014,33
21-06-2014,34
21-06-2014,44
22-06-2014,21
22-06-2014,37
22-06-2014,32
22-06-2014,38
22-06-2014,34
22-06-2014,31
22-06-2014,19
23-06-2014,27
23-06-2014,16
23-06-2014,26
23-06-2014,21
23-06-2014,26
23-06-2014,11
24-06-2014,28
24-06-2014,22
24-06-2014,21
24-06-2014,15
24-06-2014,16
24-06-2014,28
24-06-2014,27
24-06-2014,24
25-06-2014,30
25-06-2014,22
25-06-2014,27
25-06-2014,19
25-06-2014,22
25-06-2014,21
25-06-2014,22
26-06-2014,25
26-06-2014,29
26-06-2014,26
26-06-2014,18
26-06-2014,28
26-06-2014,28
26-06-2014,25
27-06-2014,30
27-06-2014,27
27-06-2014,18
27-06-2014,28
27-06-2014,29
28-06-2014,34
28-06-2014,38
28-06-2014,27
28-06-2014,19
28-06-2014,25
28-06-2014,28
28-06-2014,38
28-06-2014,33
28-06-2014,34
29-06-2014,19
29-06-2014,42
29-06-2014,26
29-06-2014,19
29-06-2014,35
29-06-2014,20
29-06-2014,42
29-06-2014,30
29-06-2014,28
30-06-2014,11
30-06-2014,11
30-06-2014,24
30-06-2014,19
30-06-2014,24
30-06-2014,16
01-07-2014,20
01-07-2014,28
01-07-2014,20
01-07-2014,31
01-07-2014,16
01-07-2014,24
01-07-2014,19
01-07-2014,15
02-07-2014,31
02-07-2014,29
02-07-2014,35
02-07-2014,35
02-07-2014,24
02-07-2014,16
02-07-2014,25
02-07-2014,9
02-07-2014,23
03-07-2014,29
03-07-2014,32
03-07-2014,14
03-07-2014,25
03-07-2014,32
03-07-2014,31
03-07-2014,26
03-07-2014,28
03-07-2014,30
04-07-2014,35
04-07-2014,28
04-07-2014,18
04-07-2014,28
04-07-2014,30
04-07-2014,27
04-07-2014,40
05-07-2014,21
05-07-2014,19
05-07-2014,25
05-07-2014,32
05-07-2014,30
05-07-2014,48
05-07-2014,44
06-07-2014,15
06-07-2014,44
06-07-2014,34
06-07-2014,39
07-07-2014,18
07-07-2014,24
07-07-2014,20
07-07-2014,18
07-07-2014,22
07-07-2014,23
07-07-2014,30
07-07-2014,16
08-07-2014,20
08-07-2014,26
08-07-2014,39
08-07-2014,17
08-07-2014,10
08-07-2014,24
08-07-2014,17
09-07-2014,17
09-07-2014,26
09-07-2014,27
09-07-2014,23
09-07-2014,28
09-07-2014,15
10-07-2014,23
10-07-2014,26
10-07-2014,22
10-07-2014,39
10-07-2014,20
10-07-2014,26
10-07-2014,25
11-07-2014,18
11-07-2014,15
11-07-2014,23
11-07-2014,25
11-07-2014,16
11-07-2014,25
11-07-2014,36
11-07-2014,36
11-07-2014,29
12-07-2014,34
12-07-2014,50
12-07-2014,28
12-07-2014,17
12-07-2014,45
12-07-2014,22
12-07-2014,36
13-07-2014,31
13-07-2014,30
13-07-2014,22
13-07-2014,42
13-07-2014,35
14-07-2014,21
14-07-2014,21
14-07-2014,36
14-07-2014,18
14-07-2014,15
14-07-2014,30
14-07-2014,13
14-07-2014,36
15-07-2014,18
15-07-2014,34
15-07-2014,16
15-07-2014,27
15-07-2014,30
15-07-2014,25
15-07-2014,24
15-07-2014,29
15-07-2014,16
15-07-2014,15
16-07-2014,21
16-07-2014,28
16-07-2014,17
16-07-2014,16
16-07-2014,26
16-07-2014,38
16-07-2014,19
16-07-2014,44
17-07-2014,17
17-07-2014,35
17-07-2014,26
17-07-2014,22
17-07-2014,29
17-07-2014,38
17-07-2014,19
18-07-2014,33
18-07-2014,17
18-07-2014,47
18-07-2014,29
18-07-2014,28
18-07-2014,28
19-07-2014,33
19-07-2014,32
19-07-2014,31
19-07-2014,18
19-07-2014,26
19-07-2014,25
19-07-2014,46
19-07-2014,23
20-07-2014,45
20-07-2014,26
20-07-2014,43
20-07-2014,25
20-07-2014,51
20-07-2014,26
20-07-2014,21
20-07-2014,20
21-07-2014,22
21-07-2014,18
21-07-2014,31
21-07-2014,27
21-07-2014,16
21-07-2014,22
21-07-2014,25
22-07-2014,30
22-07-2014,24
22-07-2014,34
22-07-2014,21
22-07-2014,29
22-07-2014,28
23-07-2014,16
23-07-2014,11
23-07-2014,15
23-07-2014,24
23-07-2014,25
23-07-2014,24
23-07-2014,39
24-07-2014,20
24-07-2014,15
24-07-2014,30
24-07-2014,16
24-07-2014,38
24-07-2014,26
24-07-2014,29
24-07-2014,26
25-07-2014,40
25-07-2014,44
25-07-2014,24
25-07-2014,28
25-07-2014,27
25-07-2014,45
26-07-2014,34
26-07-2014,34
26-07-2014,28
26-07-2014,14
26-07-2014,29
27-07-2014,45
27-07-2014,34
27-07-2014,39
27-07-2014,40
27-07-2014,18
27-07-2014,17
27-07-2014,30
27-07-2014,35
28-07-2014,11
28-07-2014,22
28-07-2014,31
28-07-2014,29
28-07-2014,32
29-07-2014,16
29-07-2014,25
29-07-2014,34
29-07-2014,25
29-07-2014,19
29-07-2014,24
29-07-2014,12
30-07-2014,34
30-07-2014,19
30-07-2014,33
30-07-2014,16
30-07-2014,20
31-07-2014,21
31-07-2014,18
31-07-2014,24
31-07-2014,32
31-07-2014,15
31-07-2014,33
31-07-2014,30
31-07-2014,27
31-07-2014,21
01-08-2014,14
01-08-2014,12
01-08-2014,31
01-08-2014,16
01-08-2014,25
01-08-2014,25
02-08-2014,18
02-08-2014,35
02-08-2014,29
02-08-2014,25
03-08-2014,28
03-08-2014,25
03-08-2014,27
03-08-2014,23
03-08-2014,26
04-08-2014,11
04-08-2014,17
04-08-2014,23
04-08-2014,16
04-08-2014,20
04-08-2014,20
04-08-2014,10
04-08-2014,16
05-08-2014,32
05-08-2014,16
05-08-2014,17
05-08-2014,25
05-08-2014,19
05-08-2014,19
05-08-2014,19
06-08-2014,25
06-08-2014,35
06-08-2014,13
06-08-2014,26
06-08-2014,33
06-08-2014,23
07-08-2014,30
07-08-2014,35
07-08-2014,26
07-08-2014,21
07-08-2014,27
07-08-2014,23
07-08-2014,12
07-08-2014,23
08-08-2014,20
08-08-2014,40
08-08-2014,27
08-08-2014,34
08-08-2014,24
08-08-2014,10
08-08-2014,30
08-08-2014,20
08-08-2014,44
09-08-2014,27
09-08-2014,17
09-08-2014,43
09-08-2014,16
09-08-2014,27
09-08-2014,30
09-08-2014,30
09-08-2014,24
09-08-2014,33
10-08-2014,29
10-08-2014,20
10-08-2014,31
10-08-2014,31
10-08-2014,18
10-08-2014,24
11-08-2014,28
11-08-2014,25
11-08-2014,17
11-08-2014,11
11-08-2014,17
11-08-2014,20
11-08-2014,22
11-08-2014,7
12-08-2014,26
12-08-2014,15
12-08-2014,13
12-08-2014,20
12-08-2014,17
12-08-2014,19
12-08-2014,19
13-08-2014,11
13-08-2014,19
13-08-2014,26
13-08-2014,23
13-08-2014,22
13-08-2014,33
13-08-2014,11
13-08-2014,30
14-08-2014,23
14-08-2014,30
14-08-2014,23
14-08-2014,18
14-08-2014,24
14-08-2014,15
15-08-2014,28
15-08-2014,21
15-08-2014,18
15-08-2014,27
15-08-2014,26
16-08-2014,33
16-08-2014,32
16-08-2014,24
16-08-2014,26
16-08-2014,9
17-08-2014,27
17-08-2014,18
17-08-2014,39
17-08-2014,49
17-08-2014,41
17-08-2014,31
18-08-2014,23
18-08-2014,25
18-08-2014,20
19-08-2014,8
19-08-2014,15
19-08-2014,17
19-08-2014,28
19-08-2014,34
19-08-2014,23
19-08-2014,19
19-08-2014,24
19-08-2014,26
20-08-2014,14
20-08-2014,29
20-08-2014,23
20-08-2014,23
20-08-2014,16
20-08-2014,18
20-08-2014,21
21-08-2014,24
21-08-2014,29
21-08-2014,13
21-08-2014,24
21-08-2014,8
21-08-2014,21
21-08-2014,29
21-08-2014,20
22-08-2014,20
22-08-2014,30
22-08-2014,21
22-08-2014,30
22-08-2014,19
22-08-2014,35
22-08-2014,34
22-08-2014,18
22-08-2014,31
23-08-2014,19
23-08-2014,23
23-08-2014,26
23-08-2014,34
23-08-2014,35
23-08-2014,17
23-08-2014,28
23-08-2014,10
24-08-2014,32
24-08-2014,26
24-08-2014,23
24-08-2014,50
24-08-2014,39
24-08-2014,36
24-08-2014,19
25-08-2014,29
25-08-2014,26
25-08-2014,17
25-08-2014,24
25-08-2014,13
25-08-2014,19
25-08-2014,20
26-08-2014,19
26-08-2014,32
26-08-2014,20
26-08-2014,24
26-08-2014,25
26-08-2014,14
26-08-2014,28
26-08-2014,13
27-08-2014,22
27-08-2014,19
27-08-2014,28
27-08-2014,27
27-08-2014,21
27-08-2014,35
27-08-2014,23
27-08-2014,31
27-08-2014,22
28-08-2014,13
28-08-2014,31
28-08-2014,19
28-08-2014,28
28-08-2014,32
28-08-2014,34
28-08-2014,22
29-08-2014,22
29-08-2014,31
29-08-2014,27
29-08-2014,38
29-08-2014,17
29-08-2014,22
30-08-2014,30
30-08-2014,20
30-08-2014,18
30-08-2014,21
30-08-2014,24
30-08-2014,35
30-08-2014,27
31-08-2014,24
31-08-2014,36
31-08-2014,39
31-08-2014,28
31-08-2014,28
31-08-2014,43
31-08-2014,24
31-08-2014,41
01-09-2014,23
01-09-2014,15
01-09-2014,14
01-09-2014,24
01-09-2014,23
02-09-2014,27
02-09-2014,20
02-09-2014,11
02-09-2014,15
02-09-2014,16
02-09-2014,18
02-09-2014,25
03-09-2014,11
03-09-2014,22
03-09-2014,24
03-09-2014,26
03-09-2014,21
03-09-2014,22
04-09-2014,29
04-09-2014,17
04-09-2014,27
04-09-2014,19
04-09-2014,44
04-09-2014,27
04-09-2014,27
05-09-2014,27
05-09-2014,28
05-09-2014,26
05-09-2014,27
05-09-2014,31
05-09-2014,22
06-09-2014,21
06-09-2014,23
06-09-2014,16
06-09-2014,15
06-09-2014,30
06-09-2014,35
07-09-2014,21
07-09-2014,28
07-09-2014,36
07-09-2014,31
07-09-2014,30
07-09-2014,16
07-09-2014,21
07-09-2014,25
08-09-2014,11
08-09-2014,25
08-09-2014,26
08-09-2014,17
08-09-2014,21
08-09-2014,12
08-09-2014,19
08-09-2014,17
09-09-2014,25
09-09-2014,26
09-09-2014,23
09-09-2014,31
09-09-2014,11
09-09-2014,22
09-09-2014,33
09-09-2014,32
10-09-2014,20
10-09-2014,11
10-09-2014,26
10-09-2014,31
10-09-2014,34
11-09-2014,18
11-09-2014,23
11-09-2014,15
11-09-2014,23
11-09-2014,19
11-09-2014,11
12-09-2014,11
12-09-2014,17
12-09-2014,28
12-09-2014,19
12-09-2014,22
12-09-2014,24
12-09-2014,25
13-09-2014,17
13-09-2014,21
13-09-2014,24
13-09-2014,28
13-09-2014,34
13-09-2014,18
14-09-2014,21
14-09-2014,44
14-09-2014,17
14-09-2014,31
14-09-2014,16
14-09-2014,22
14-09-2014,22
14-09-2014,25
14-09-2014,35
15-09-2014,16
15-09-2014,20
15-09-2014,12
15-09-2014,23
15-09-2014,22
15-09-2014,18
15-09-2014,9
15-09-2014,18
16-09-2014,15
16-09-2014,20
16-09-2014,19
16-09-2014,16
16-09-2014,19
16-09-2014,14
17-09-2014,29
17-09-2014,25
17-09-2014,21
17-09-2014,25
17-09-2014,24
18-09-2014,25
18-09-2014,13
18-09-2014,18
18-09-2014,26
18-09-2014,22
18-09-2014,32
18-09-2014,18
18-09-2014,21
18-09-2014,26
19-09-2014,21
19-09-2014,15
19-09-2014,9
20-09-2014,28
20-09-2014,21
20-09-2014,30
20-09-2014,34
21-09-2014,26
21-09-2014,29
21-09-2014,17
21-09-2014,20
21-09-2014,24
22-09-2014,21
22-09-2014,11
22-09-2014,16
22-09-2014,18
22-09-2014,11
22-09-2014,15
23-09-2014,19
23-09-2014,8
23-09-2014,21
23-09-2014,14
23-09-2014,20
23-09-2014,24
24-09-2014,22
24-09-2014,13
24-09-2014,17
24-09-2014,28
24-09-2014,13
24-09-2014,25
24-09-2014,21
24-09-2014,15
24-09-2014,14
24-09-2014,25
25-09-2014,27
25-09-2014,24
25-09-2014,30
25-09-2014,14
25-09-2014,25
25-09-2014,17
25-09-2014,22
26-09-2014,31
26-09-2014,22
26-09-2014,35
26-09-2014,23
26-09-2014,23
26-09-2014,28
26-09-2014,26
26-09-2014,16
27-09-2014,27
27-09-2014,20
27-09-2014,13
27-09-2014,23
27-09-2014,20
27-09-2014,23
27-09-2014,35
28-09-2014,17
28-09-2014,26
28-09-2014,27
28-09-2014,30
28-09-2014,18
28-09-2014,29
28-09-2014,14
28-09-2014,29
29-09-2014,15
29-09-2014,16
29-09-2014,18
29-09-2014,13
29-09-2014,26
29-09-2014,20
29-09-2014,13
30-09-2014,17
30-09-2014,26
30-09-2014,24
30-09-2014,18
30-09-2014,15
30-09-2014,21
01-10-2014,21
01-10-2014,15
01-10-2014,24
01-10-2014,16
01-10-2014,13
01-10-2014,18
01-10-2014,12
01-10-2014,15
02-10-2014,22
02-10-2014,23
02-10-2014,15
02-10-2014,26
02-10-2014,24
02-10-2014,13
02-10-2014,25
02-10-2014,16
03-10-2014,23
03-10-2014,22
03-10-2014,21
03-10-2014,35
03-10-2014,30
04-10-2014,19
04-10-2014,28
04-10-2014,19
04-10-2014,27
04-10-2014,27
04-10-2014,19
05-10-2014,33
05-10-2014,23
05-10-2014,20
05-10-2014,34
05-10-2014,42
06-10-2014,13
06-10-2014,26
06-10-2014,9
06-10-2014,10
06-10-2014,12
06-10-2014,13
06-10-2014,10
06-10-2014,26
07-10-2014,27
07-10-2014,25
07-10-2014,12
07-10-2014,25
07-10-2014,10
07-10-2014,19
07-10-2014,26
08-10-2014,24
08-10-2014,21
08-10-2014,14
08-10-2014,30
08-10-2014,10
08-10-2014,25
08-10-2014,26
09-10-2014,11
09-10-2014,14
09-10-2014,23
09-10-2014,29
09-10-2014,20
09-10-2014,14
09-10-2014,18
09-10-2014,25
09-10-2014,21
09-10-2014,26
10-10-2014,19
10-10-2014,21
10-10-2014,22
10-10-2014,12
10-10-2014,20
10-10-2014,16
10-10-2014,17
10-10-2014,32
11-10-2014,19
11-10-2014,28
11-10-2014,28
11-10-2014,17
11-10-2014,22
11-10-2014,28
11-10-2014,20
11-10-2014,26
11-10-2014,24
12-10-2014,23
12-10-2014,28
12-10-2014,29
12-10-2014,15
12-10-2014,27
12-10-2014,29
12-10-2014,15
12-10-2014,31
13-10-2014,19
13-10-2014,13
13-10-2014,23
13-10-2014,28
13-10-2014,17
13-10-2014,6
13-10-2014,17
13-10-2014,6
14-10-2014,24
14-10-2014,26
14-10-2014,28
14-10-2014,13
14-10-2014,10
14-10-2014,19
14-10-2014,19
14-10-2014,26
15-10-2014,21
15-10-2014,10
15-10-2014,18
15-10-2014,18
15-10-2014,22
15-10-2014,28
16-10-2014,25
16-10-2014,17
16-10-2014,21
16-10-2014,29
16-10-2014,17
16-10-2014,21
16-10-2014,23
16-10-2014,27
16-10-2014,23
17-10-2014,18
17-10-2014,18
17-10-2014,28
17-10-2014,11
17-10-2014,17
18-10-2014,20
18-10-2014,14
18-10-2014,22
18-10-2014,40
18-10-2014,22
19-10-2014,30
19-10-2014,16
19-10-2014,13
19-10-2014,33
19-10-2014,26
19-10-2014,36
19-10-2014,21
19-10-2014,31
20-10-2014,18
20-10-2014,8
20-10-2014,12
20-10-2014,14
20-10-2014,9
20-10-2014,23
21-10-2014,20
21-10-2014,24
21-10-2014,35
21-10-2014,6
21-10-2014,12
21-10-2014,19
21-10-2014,29
21-10-2014,19
22-10-2014,18
22-10-2014,10
22-10-2014,14
22-10-2014,26
22-10-2014,14
22-10-2014,14
23-10-2014,16
23-10-2014,23
23-10-2014,33
23-10-2014,22
23-10-2014,26
23-10-2014,37
23-10-2014,18
23-10-2014,19
24-10-2014,24
24-10-2014,14
24-10-2014,30
24-10-2014,20
24-10-2014,16
24-10-2014,30
24-10-2014,21
24-10-2014,22
24-10-2014,17
25-10-2014,38
25-10-2014,16
25-10-2014,14
25-10-2014,21
25-10-2014,8
25-10-2014,23
26-10-2014,24
26-10-2014,20
26-10-2014,36
26-10-2014,25
26-10-2014,30
26-10-2014,26
26-10-2014,22
27-10-2014,19
27-10-2014,14
27-10-2014,12
27-10-2014,21
27-10-2014,22
27-10-2014,13
27-10-2014,8
27-10-2014,12
27-10-2014,16
28-10-2014,12
28-10-2014,12
28-10-2014,20
28-10-2014,23
28-10-2014,18
28-10-2014,17
28-10-2014,27
29-10-2014,27
29-10-2014,29
29-10-2014,13
29-10-2014,20
29-10-2014,23
29-10-2014,10
29-10-2014,11
29-10-2014,20
30-10-2014,27
30-10-2014,30
30-10-2014,9
30-10-2014,13
30-10-2014,12
30-10-2014,22
31-10-2014,21
31-10-2014,20
31-10-2014,16
31-10-2014,22
31-10-2014,22
31-10-2014,24
31-10-2014,17
31-10-2014,22
31-10-2014,25
01-11-2014,29
01-11-2014,25
01-11-2014,16
01-11-2014,30
01-11-2014,26
01-11-2014,17
01-11-2014,17
01-11-2014,16
02-11-2014,21
02-11-2014,30
02-11-2014,17
02-11-2014,19
02-11-2014,29
02-11-2014,33
